user_id,game_id,score_1_0,place_1_0,score_1_1,place_1_1,score_1_2,place_1_2,score_1_3,place_1_3,score_1_4,place_1_4,score_2_0,place_2_0,score_2_1,place_2_1,score_2_2,place_2_2,score_2_3,place_2_3,score_2_4,place_2_4,score_3_0,place_3_0,score_3_1,place_3_1,score_3_2,place_3_2,score_3_3,place_3_3,score_3_4,place_3_4,score_4_0,place_4_0,score_4_1,place_4_1,score_4_2,place_4_2,score_4_3,place_4_3,score_4_4,place_4_4,score_5_0,place_5_0,score_5_1,place_5_1,score_5_2,place_5_2,score_5_3,place_5_3,score_5_4,place_5_4,score_6_0,place_6_0,score_6_1,place_6_1,score_6_2,place_6_2,score_6_3,place_6_3,score_6_4,place_6_4
10731,211,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
10517,211,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
10748,211,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
10615,211,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
10050,211,4,3,-3,6,-17,6,22,1,46,1,16,3,-17,6,-48,6,69,1,91,1,103,3,98,4,41,6,96,1,106,1,27,3,28,6,11,6,51,1,61,1,8,3,9,5,16,3,20,6,28,4,158,3,115,5,3,6,258,1,332,1
10038,249,4,4,-28,6,9,2,-23,6,-26,6,16,4,-59,6,-1,5,-63,6,-47,6,103,4,67,2,62,5,64,4,37,6,27,4,-3,6,27,3,-4,6,14,6,8,4,18,1,26,1,30,3,42,2,158,4,-5,6,123,5,4,6,20,6
10422,249,4,4,-28,6,9,2,-23,6,-26,6,16,4,-59,6,-1,5,-63,6,-47,6,103,4,67,2,62,5,64,4,37,6,27,4,-3,6,27,3,-4,6,14,6,8,4,18,1,26,1,30,3,42,2,158,4,-5,6,123,5,4,6,20,6
10021,249,4,4,-28,6,9,2,-23,6,-26,6,16,4,-59,6,-1,5,-63,6,-47,6,103,4,67,2,62,5,64,4,37,6,27,4,-3,6,27,3,-4,6,14,6,8,4,18,1,26,1,30,3,42,2,158,4,-5,6,123,5,4,6,20,6
10481,249,4,4,-28,6,9,2,-23,6,-26,6,16,4,-59,6,-1,5,-63,6,-47,6,103,4,67,2,62,5,64,4,37,6,27,4,-3,6,27,3,-4,6,14,6,8,4,18,1,26,1,30,3,42,2,158,4,-5,6,123,5,4,6,20,6
10248,249,4,4,-28,6,9,2,-23,6,-26,6,16,4,-59,6,-1,5,-63,6,-47,6,103,4,67,2,62,5,64,4,37,6,27,4,-3,6,27,3,-4,6,14,6,8,4,18,1,26,1,30,3,42,2,158,4,-5,6,123,5,4,6,20,6
10576,249,4,4,-28,6,9,2,-23,6,-26,6,16,4,-59,6,-1,5,-63,6,-47,6,103,4,67,2,62,5,64,4,37,6,27,4,-3,6,27,3,-4,6,14,6,8,4,18,1,26,1,30,3,42,2,158,4,-5,6,123,5,4,6,20,6
10652,214,4,3,-7,6,30,1,25,3,9,3,16,3,-15,6,60,2,47,3,3,3,103,3,63,4,88,3,62,4,77,4,27,3,24,6,36,3,30,3,45,3,8,3,12,4,20,3,28,4,40,3,158,3,77,6,234,1,192,3,174,3
10555,214,4,3,-7,6,30,1,25,3,9,3,16,3,-15,6,60,2,47,3,3,3,103,3,63,4,88,3,62,4,77,4,27,3,24,6,36,3,30,3,45,3,8,3,12,4,20,3,28,4,40,3,158,3,77,6,234,1,192,3,174,3
10878,214,4,3,-7,6,30,1,25,3,9,3,16,3,-15,6,60,2,47,3,3,3,103,3,63,4,88,3,62,4,77,4,27,3,24,6,36,3,30,3,45,3,8,3,12,4,20,3,28,4,40,3,158,3,77,6,234,1,192,3,174,3
10037,214,4,3,-7,6,30,1,25,3,9,3,16,3,-15,6,60,2,47,3,3,3,103,3,63,4,88,3,62,4,77,4,27,3,24,6,36,3,30,3,45,3,8,3,12,4,20,3,28,4,40,3,158,3,77,6,234,1,192,3,174,3
10176,214,4,3,-7,6,30,1,25,3,9,3,16,3,-15,6,60,2,47,3,3,3,103,3,63,4,88,3,62,4,77,4,27,3,24,6,36,3,30,3,45,3,8,3,12,4,20,3,28,4,40,3,158,3,77,6,234,1,192,3,174,3
10409,218,4,1,3,4,43,1,38,2,7,3,16,1,13,4,79,1,45,3,-5,5,103,1,72,4,99,4,75,5,58,6,27,1,23,6,51,1,35,3,39,3,8,1,12,2,21,2,35,1,40,2,158,1,123,4,293,1,228,3,139,6
10881,218,4,1,3,4,43,1,38,2,7,3,16,1,13,4,79,1,45,3,-5,5,103,1,72,4,99,4,75,5,58,6,27,1,23,6,51,1,35,3,39,3,8,1,12,2,21,2,35,1,40,2,158,1,123,4,293,1,228,3,139,6
10515,218,4,1,3,4,43,1,38,2,7,3,16,1,13,4,79,1,45,3,-5,5,103,1,72,4,99,4,75,5,58,6,27,1,23,6,51,1,35,3,39,3,8,1,12,2,21,2,35,1,40,2,158,1,123,4,293,1,228,3,139,6
10221,218,4,1,3,4,43,1,38,2,7,3,16,1,13,4,79,1,45,3,-5,5,103,1,72,4,99,4,75,5,58,6,27,1,23,6,51,1,35,3,39,3,8,1,12,2,21,2,35,1,40,2,158,1,123,4,293,1,228,3,139,6
10744,194,4,3,4,4,19,2,32,2,41,1,16,3,18,4,35,3,55,1,79,1,103,3,66,4,73,3,62,3,59,5,27,3,26,5,28,4,43,1,48,1,8,3,12,2,20,2,38,1,47,2,158,3,126,4,175,3,230,1,274,1
10942,194,4,3,4,4,19,2,32,2,41,1,16,3,18,4,35,3,55,1,79,1,103,3,66,4,73,3,62,3,59,5,27,3,26,5,28,4,43,1,48,1,8,3,12,2,20,2,38,1,47,2,158,3,126,4,175,3,230,1,274,1
10134,194,4,3,4,4,19,2,32,2,41,1,16,3,18,4,35,3,55,1,79,1,103,3,66,4,73,3,62,3,59,5,27,3,26,5,28,4,43,1,48,1,8,3,12,2,20,2,38,1,47,2,158,3,126,4,175,3,230,1,274,1
10439,194,4,3,4,4,19,2,32,2,41,1,16,3,18,4,35,3,55,1,79,1,103,3,66,4,73,3,62,3,59,5,27,3,26,5,28,4,43,1,48,1,8,3,12,2,20,2,38,1,47,2,158,3,126,4,175,3,230,1,274,1
10245,194,4,3,4,4,19,2,32,2,41,1,16,3,18,4,35,3,55,1,79,1,103,3,66,4,73,3,62,3,59,5,27,3,26,5,28,4,43,1,48,1,8,3,12,2,20,2,38,1,47,2,158,3,126,4,175,3,230,1,274,1
10866,243,4,1,3,4,8,2,1,2,10,2,16,1,14,4,25,5,-4,2,17,2,103,1,105,2,111,1,70,1,88,1,27,1,30,4,29,4,29,1,35,2,8,1,8,6,12,6,19,6,23,6,158,1,160,5,185,2,115,2,173,1
10964,243,4,1,3,4,8,2,1,2,10,2,16,1,14,4,25,5,-4,2,17,2,103,1,105,2,111,1,70,1,88,1,27,1,30,4,29,4,29,1,35,2,8,1,8,6,12,6,19,6,23,6,158,1,160,5,185,2,115,2,173,1
10754,243,4,1,3,4,8,2,1,2,10,2,16,1,14,4,25,5,-4,2,17,2,103,1,105,2,111,1,70,1,88,1,27,1,30,4,29,4,29,1,35,2,8,1,8,6,12,6,19,6,23,6,158,1,160,5,185,2,115,2,173,1
10908,243,4,1,3,4,8,2,1,2,10,2,16,1,14,4,25,5,-4,2,17,2,103,1,105,2,111,1,70,1,88,1,27,1,30,4,29,4,29,1,35,2,8,1,8,6,12,6,19,6,23,6,158,1,160,5,185,2,115,2,173,1
10735,243,4,1,3,4,8,2,1,2,10,2,16,1,14,4,25,5,-4,2,17,2,103,1,105,2,111,1,70,1,88,1,27,1,30,4,29,4,29,1,35,2,8,1,8,6,12,6,19,6,23,6,158,1,160,5,185,2,115,2,173,1
10158,238,4,3,1,6,-19,5,-15,6,14,4,16,3,7,6,-53,6,-42,6,27,4,103,3,51,6,47,6,57,6,57,6,27,3,24,5,17,5,13,6,27,4,8,3,11,5,13,6,18,6,25,6,158,3,94,6,5,6,31,6,150,5
10605,238,4,3,1,6,-19,5,-15,6,14,4,16,3,7,6,-53,6,-42,6,27,4,103,3,51,6,47,6,57,6,57,6,27,3,24,5,17,5,13,6,27,4,8,3,11,5,13,6,18,6,25,6,158,3,94,6,5,6,31,6,150,5
10025,238,4,3,1,6,-19,5,-15,6,14,4,16,3,7,6,-53,6,-42,6,27,4,103,3,51,6,47,6,57,6,57,6,27,3,24,5,17,5,13,6,27,4,8,3,11,5,13,6,18,6,25,6,158,3,94,6,5,6,31,6,150,5
10361,238,4,3,1,6,-19,5,-15,6,14,4,16,3,7,6,-53,6,-42,6,27,4,103,3,51,6,47,6,57,6,57,6,27,3,24,5,17,5,13,6,27,4,8,3,11,5,13,6,18,6,25,6,158,3,94,6,5,6,31,6,150,5
10579,238,4,3,1,6,-19,5,-15,6,14,4,16,3,7,6,-53,6,-42,6,27,4,103,3,51,6,47,6,57,6,57,6,27,3,24,5,17,5,13,6,27,4,8,3,11,5,13,6,18,6,25,6,158,3,94,6,5,6,31,6,150,5
10051,249,4,2,5,2,2,5,-10,4,-23,5,16,2,22,2,16,4,-20,4,-41,5,103,2,101,1,66,4,57,5,42,4,27,2,30,3,22,5,24,4,23,5,8,2,12,5,21,2,26,4,38,4,158,2,170,1,127,4,77,4,39,5
10638,249,4,2,5,2,2,5,-10,4,-23,5,16,2,22,2,16,4,-20,4,-41,5,103,2,101,1,66,4,57,5,42,4,27,2,30,3,22,5,24,4,23,5,8,2,12,5,21,2,26,4,38,4,158,2,170,1,127,4,77,4,39,5
10363,249,4,2,5,2,2,5,-10,4,-23,5,16,2,22,2,16,4,-20,4,-41,5,103,2,101,1,66,4,57,5,42,4,27,2,30,3,22,5,24,4,23,5,8,2,12,5,21,2,26,4,38,4,158,2,170,1,127,4,77,4,39,5
10415,249,4,2,5,2,2,5,-10,4,-23,5,16,2,22,2,16,4,-20,4,-41,5,103,2,101,1,66,4,57,5,42,4,27,2,30,3,22,5,24,4,23,5,8,2,12,5,21,2,26,4,38,4,158,2,170,1,127,4,77,4,39,5
10810,249,4,2,5,2,2,5,-10,4,-23,5,16,2,22,2,16,4,-20,4,-41,5,103,2,101,1,66,4,57,5,42,4,27,2,30,3,22,5,24,4,23,5,8,2,12,5,21,2,26,4,38,4,158,2,170,1,127,4,77,4,39,5
10205,249,4,2,5,2,2,5,-10,4,-23,5,16,2,22,2,16,4,-20,4,-41,5,103,2,101,1,66,4,57,5,42,4,27,2,30,3,22,5,24,4,23,5,8,2,12,5,21,2,26,4,38,4,158,2,170,1,127,4,77,4,39,5
10746,234,4,3,-7,6,3,4,-4,4,1,4,16,3,-21,6,-2,5,-22,5,-1,4,103,3,59,4,75,2,63,3,68,1,27,3,20,6,30,1,22,4,30,4,8,3,13,3,12,6,17,6,23,4,158,3,64,6,118,5,76,5,121,3
10578,234,4,3,-7,6,3,4,-4,4,1,4,16,3,-21,6,-2,5,-22,5,-1,4,103,3,59,4,75,2,63,3,68,1,27,3,20,6,30,1,22,4,30,4,8,3,13,3,12,6,17,6,23,4,158,3,64,6,118,5,76,5,121,3
10011,234,4,3,-7,6,3,4,-4,4,1,4,16,3,-21,6,-2,5,-22,5,-1,4,103,3,59,4,75,2,63,3,68,1,27,3,20,6,30,1,22,4,30,4,8,3,13,3,12,6,17,6,23,4,158,3,64,6,118,5,76,5,121,3
10281,234,4,3,-7,6,3,4,-4,4,1,4,16,3,-21,6,-2,5,-22,5,-1,4,103,3,59,4,75,2,63,3,68,1,27,3,20,6,30,1,22,4,30,4,8,3,13,3,12,6,17,6,23,4,158,3,64,6,118,5,76,5,121,3
10582,234,4,3,-7,6,3,4,-4,4,1,4,16,3,-21,6,-2,5,-22,5,-1,4,103,3,59,4,75,2,63,3,68,1,27,3,20,6,30,1,22,4,30,4,8,3,13,3,12,6,17,6,23,4,158,3,64,6,118,5,76,5,121,3
10185,192,4,3,32,1,42,1,68,1,37,1,16,3,79,1,24,5,41,3,-13,4,103,3,107,1,115,1,123,1,76,2,27,3,59,1,36,2,40,2,21,5,8,3,14,1,29,1,56,1,60,1,158,3,291,1,246,2,328,1,181,1
10627,192,4,3,32,1,42,1,68,1,37,1,16,3,79,1,24,5,41,3,-13,4,103,3,107,1,115,1,123,1,76,2,27,3,59,1,36,2,40,2,21,5,8,3,14,1,29,1,56,1,60,1,158,3,291,1,246,2,328,1,181,1
10431,192,4,3,32,1,42,1,68,1,37,1,16,3,79,1,24,5,41,3,-13,4,103,3,107,1,115,1,123,1,76,2,27,3,59,1,36,2,40,2,21,5,8,3,14,1,29,1,56,1,60,1,158,3,291,1,246,2,328,1,181,1
10001,192,4,3,32,1,42,1,68,1,37,1,16,3,79,1,24,5,41,3,-13,4,103,3,107,1,115,1,123,1,76,2,27,3,59,1,36,2,40,2,21,5,8,3,14,1,29,1,56,1,60,1,158,3,291,1,246,2,328,1,181,1
10475,192,4,3,32,1,42,1,68,1,37,1,16,3,79,1,24,5,41,3,-13,4,103,3,107,1,115,1,123,1,76,2,27,3,59,1,36,2,40,2,21,5,8,3,14,1,29,1,56,1,60,1,158,3,291,1,246,2,328,1,181,1
10395,213,4,4,5,5,45,2,63,1,124,1,16,4,19,6,89,2,88,1,85,1,103,4,73,4,85,6,62,5,112,4,27,4,27,5,58,2,55,1,65,1,8,4,12,2,21,2,34,2,50,2,158,4,136,4,298,2,302,1,436,1
10531,213,4,4,5,5,45,2,63,1,124,1,16,4,19,6,89,2,88,1,85,1,103,4,73,4,85,6,62,5,112,4,27,4,27,5,58,2,55,1,65,1,8,4,12,2,21,2,34,2,50,2,158,4,136,4,298,2,302,1,436,1
10794,213,4,4,5,5,45,2,63,1,124,1,16,4,19,6,89,2,88,1,85,1,103,4,73,4,85,6,62,5,112,4,27,4,27,5,58,2,55,1,65,1,8,4,12,2,21,2,34,2,50,2,158,4,136,4,298,2,302,1,436,1
10792,213,4,4,5,5,45,2,63,1,124,1,16,4,19,6,89,2,88,1,85,1,103,4,73,4,85,6,62,5,112,4,27,4,27,5,58,2,55,1,65,1,8,4,12,2,21,2,34,2,50,2,158,4,136,4,298,2,302,1,436,1
10536,234,4,4,9,1,3,5,-5,5,37,1,16,4,28,1,18,4,-12,4,69,1,103,4,67,1,65,3,67,2,65,2,27,4,31,2,19,5,29,2,38,2,8,4,17,1,22,3,39,3,56,3,158,4,152,1,127,4,118,4,265,1
10168,234,4,4,9,1,3,5,-5,5,37,1,16,4,28,1,18,4,-12,4,69,1,103,4,67,1,65,3,67,2,65,2,27,4,31,2,19,5,29,2,38,2,8,4,17,1,22,3,39,3,56,3,158,4,152,1,127,4,118,4,265,1
10837,234,4,4,9,1,3,5,-5,5,37,1,16,4,28,1,18,4,-12,4,69,1,103,4,67,1,65,3,67,2,65,2,27,4,31,2,19,5,29,2,38,2,8,4,17,1,22,3,39,3,56,3,158,4,152,1,127,4,118,4,265,1
10234,234,4,4,9,1,3,5,-5,5,37,1,16,4,28,1,18,4,-12,4,69,1,103,4,67,1,65,3,67,2,65,2,27,4,31,2,19,5,29,2,38,2,8,4,17,1,22,3,39,3,56,3,158,4,152,1,127,4,118,4,265,1
10346,234,4,4,9,1,3,5,-5,5,37,1,16,4,28,1,18,4,-12,4,69,1,103,4,67,1,65,3,67,2,65,2,27,4,31,2,19,5,29,2,38,2,8,4,17,1,22,3,39,3,56,3,158,4,152,1,127,4,118,4,265,1
10002,236,4,2,2,6,43,2,47,2,53,2,16,2,7,6,83,1,65,3,53,2,103,2,66,6,107,2,104,4,105,4,27,2,31,3,53,2,46,4,43,2,8,2,12,1,13,5,20,3,36,2,158,2,118,6,299,2,282,2,290,2
10503,236,4,2,2,6,43,2,47,2,53,2,16,2,7,6,83,1,65,3,53,2,103,2,66,6,107,2,104,4,105,4,27,2,31,3,53,2,46,4,43,2,8,2,12,1,13,5,20,3,36,2,158,2,118,6,299,2,282,2,290,2
10285,236,4,2,2,6,43,2,47,2,53,2,16,2,7,6,83,1,65,3,53,2,103,2,66,6,107,2,104,4,105,4,27,2,31,3,53,2,46,4,43,2,8,2,12,1,13,5,20,3,36,2,158,2,118,6,299,2,282,2,290,2
10175,236,4,2,2,6,43,2,47,2,53,2,16,2,7,6,83,1,65,3,53,2,103,2,66,6,107,2,104,4,105,4,27,2,31,3,53,2,46,4,43,2,8,2,12,1,13,5,20,3,36,2,158,2,118,6,299,2,282,2,290,2
10006,236,4,2,2,6,43,2,47,2,53,2,16,2,7,6,83,1,65,3,53,2,103,2,66,6,107,2,104,4,105,4,27,2,31,3,53,2,46,4,43,2,8,2,12,1,13,5,20,3,36,2,158,2,118,6,299,2,282,2,290,2
10852,242,4,4,0,5,-4,6,-3,3,-16,4,16,4,-1,5,-13,6,-7,3,-20,2,103,4,63,5,57,6,60,2,52,3,27,4,28,4,27,5,24,4,29,3,8,4,11,5,16,5,31,3,39,5,158,4,101,5,83,6,105,4,84,3
10329,242,4,4,0,5,-4,6,-3,3,-16,4,16,4,-1,5,-13,6,-7,3,-20,2,103,4,63,5,57,6,60,2,52,3,27,4,28,4,27,5,24,4,29,3,8,4,11,5,16,5,31,3,39,5,158,4,101,5,83,6,105,4,84,3
10262,242,4,4,0,5,-4,6,-3,3,-16,4,16,4,-1,5,-13,6,-7,3,-20,2,103,4,63,5,57,6,60,2,52,3,27,4,28,4,27,5,24,4,29,3,8,4,11,5,16,5,31,3,39,5,158,4,101,5,83,6,105,4,84,3
10857,242,4,4,0,5,-4,6,-3,3,-16,4,16,4,-1,5,-13,6,-7,3,-20,2,103,4,63,5,57,6,60,2,52,3,27,4,28,4,27,5,24,4,29,3,8,4,11,5,16,5,31,3,39,5,158,4,101,5,83,6,105,4,84,3
10751,242,4,4,0,5,-4,6,-3,3,-16,4,16,4,-1,5,-13,6,-7,3,-20,2,103,4,63,5,57,6,60,2,52,3,27,4,28,4,27,5,24,4,29,3,8,4,11,5,16,5,31,3,39,5,158,4,101,5,83,6,105,4,84,3
10551,242,4,4,0,5,-4,6,-3,3,-16,4,16,4,-1,5,-13,6,-7,3,-20,2,103,4,63,5,57,6,60,2,52,3,27,4,28,4,27,5,24,4,29,3,8,4,11,5,16,5,31,3,39,5,158,4,101,5,83,6,105,4,84,3
10446,204,4,3,6,4,19,3,-10,2,-14,3,16,3,25,4,48,2,-34,4,-53,5,103,3,77,3,94,1,60,1,60,3,27,3,29,5,34,3,15,5,16,6,8,3,12,3,19,6,32,6,43,6,158,3,149,4,214,2,63,4,52,5
10891,204,4,3,6,4,19,3,-10,2,-14,3,16,3,25,4,48,2,-34,4,-53,5,103,3,77,3,94,1,60,1,60,3,27,3,29,5,34,3,15,5,16,6,8,3,12,3,19,6,32,6,43,6,158,3,149,4,214,2,63,4,52,5
10305,204,4,3,6,4,19,3,-10,2,-14,3,16,3,25,4,48,2,-34,4,-53,5,103,3,77,3,94,1,60,1,60,3,27,3,29,5,34,3,15,5,16,6,8,3,12,3,19,6,32,6,43,6,158,3,149,4,214,2,63,4,52,5
10710,204,4,3,6,4,19,3,-10,2,-14,3,16,3,25,4,48,2,-34,4,-53,5,103,3,77,3,94,1,60,1,60,3,27,3,29,5,34,3,15,5,16,6,8,3,12,3,19,6,32,6,43,6,158,3,149,4,214,2,63,4,52,5
10335,204,4,3,6,4,19,3,-10,2,-14,3,16,3,25,4,48,2,-34,4,-53,5,103,3,77,3,94,1,60,1,60,3,27,3,29,5,34,3,15,5,16,6,8,3,12,3,19,6,32,6,43,6,158,3,149,4,214,2,63,4,52,5
10273,182,4,1,27,1,25,1,54,1,68,1,16,1,68,1,52,1,79,1,82,1,103,1,98,6,105,4,97,3,103,2,27,1,48,1,44,1,57,1,59,1,8,1,20,1,24,1,39,1,42,1,158,1,261,1,250,1,326,1,354,1
10762,182,4,1,27,1,25,1,54,1,68,1,16,1,68,1,52,1,79,1,82,1,103,1,98,6,105,4,97,3,103,2,27,1,48,1,44,1,57,1,59,1,8,1,20,1,24,1,39,1,42,1,158,1,261,1,250,1,326,1,354,1
10646,182,4,1,27,1,25,1,54,1,68,1,16,1,68,1,52,1,79,1,82,1,103,1,98,6,105,4,97,3,103,2,27,1,48,1,44,1,57,1,59,1,8,1,20,1,24,1,39,1,42,1,158,1,261,1,250,1,326,1,354,1
10218,213,4,3,4,6,47,1,-10,6,50,3,16,3,21,4,97,1,-54,6,42,3,103,3,63,5,106,4,60,6,98,6,27,3,25,6,64,1,7,6,42,3,8,3,11,3,24,1,35,1,52,1,158,3,124,6,338,1,38,6,284,3
10278,213,4,3,4,6,47,1,-10,6,50,3,16,3,21,4,97,1,-54,6,42,3,103,3,63,5,106,4,60,6,98,6,27,3,25,6,64,1,7,6,42,3,8,3,11,3,24,1,35,1,52,1,158,3,124,6,338,1,38,6,284,3
10788,213,4,3,4,6,47,1,-10,6,50,3,16,3,21,4,97,1,-54,6,42,3,103,3,63,5,106,4,60,6,98,6,27,3,25,6,64,1,7,6,42,3,8,3,11,3,24,1,35,1,52,1,158,3,124,6,338,1,38,6,284,3
10915,213,4,3,4,6,47,1,-10,6,50,3,16,3,21,4,97,1,-54,6,42,3,103,3,63,5,106,4,60,6,98,6,27,3,25,6,64,1,7,6,42,3,8,3,11,3,24,1,35,1,52,1,158,3,124,6,338,1,38,6,284,3
10418,213,4,3,4,6,47,1,-10,6,50,3,16,3,21,4,97,1,-54,6,42,3,103,3,63,5,106,4,60,6,98,6,27,3,25,6,64,1,7,6,42,3,8,3,11,3,24,1,35,1,52,1,158,3,124,6,338,1,38,6,284,3
10740,213,4,3,4,6,47,1,-10,6,50,3,16,3,21,4,97,1,-54,6,42,3,103,3,63,5,106,4,60,6,98,6,27,3,25,6,64,1,7,6,42,3,8,3,11,3,24,1,35,1,52,1,158,3,124,6,338,1,38,6,284,3
10494,241,4,6,14,3,14,3,8,2,19,1,16,6,50,2,39,4,13,2,27,2,103,6,104,1,105,1,110,1,110,1,27,6,42,3,36,2,24,5,26,5,8,6,8,6,11,6,16,6,28,6,158,6,218,3,205,3,171,2,210,1
10757,241,4,6,14,3,14,3,8,2,19,1,16,6,50,2,39,4,13,2,27,2,103,6,104,1,105,1,110,1,110,1,27,6,42,3,36,2,24,5,26,5,8,6,8,6,11,6,16,6,28,6,158,6,218,3,205,3,171,2,210,1
10564,241,4,6,14,3,14,3,8,2,19,1,16,6,50,2,39,4,13,2,27,2,103,6,104,1,105,1,110,1,110,1,27,6,42,3,36,2,24,5,26,5,8,6,8,6,11,6,16,6,28,6,158,6,218,3,205,3,171,2,210,1
10425,241,4,6,14,3,14,3,8,2,19,1,16,6,50,2,39,4,13,2,27,2,103,6,104,1,105,1,110,1,110,1,27,6,42,3,36,2,24,5,26,5,8,6,8,6,11,6,16,6,28,6,158,6,218,3,205,3,171,2,210,1
10485,246,4,1,5,2,-1,6,-2,6,2,5,16,1,16,5,0,6,-2,6,3,5,103,1,72,5,67,6,74,5,81,6,27,1,26,5,33,2,31,2,36,2,8,1,13,1,17,2,22,2,28,2,158,1,132,5,116,6,123,6,150,5
10217,246,4,1,5,2,-1,6,-2,6,2,5,16,1,16,5,0,6,-2,6,3,5,103,1,72,5,67,6,74,5,81,6,27,1,26,5,33,2,31,2,36,2,8,1,13,1,17,2,22,2,28,2,158,1,132,5,116,6,123,6,150,5
10123,246,4,1,5,2,-1,6,-2,6,2,5,16,1,16,5,0,6,-2,6,3,5,103,1,72,5,67,6,74,5,81,6,27,1,26,5,33,2,31,2,36,2,8,1,13,1,17,2,22,2,28,2,158,1,132,5,116,6,123,6,150,5
10918,246,4,1,5,2,-1,6,-2,6,2,5,16,1,16,5,0,6,-2,6,3,5,103,1,72,5,67,6,74,5,81,6,27,1,26,5,33,2,31,2,36,2,8,1,13,1,17,2,22,2,28,2,158,1,132,5,116,6,123,6,150,5
10594,246,4,1,5,2,-1,6,-2,6,2,5,16,1,16,5,0,6,-2,6,3,5,103,1,72,5,67,6,74,5,81,6,27,1,26,5,33,2,31,2,36,2,8,1,13,1,17,2,22,2,28,2,158,1,132,5,116,6,123,6,150,5
10554,246,4,1,5,2,-1,6,-2,6,2,5,16,1,16,5,0,6,-2,6,3,5,103,1,72,5,67,6,74,5,81,6,27,1,26,5,33,2,31,2,36,2,8,1,13,1,17,2,22,2,28,2,158,1,132,5,116,6,123,6,150,5
10945,210,4,2,8,3,3,6,17,2,5,2,16,2,28,3,9,6,39,1,16,1,103,2,106,1,90,3,92,2,80,1,27,2,33,3,32,3,35,3,27,4,8,2,7,6,7,6,15,6,25,6,158,2,182,3,141,6,198,2,153,1
10763,210,4,2,8,3,3,6,17,2,5,2,16,2,28,3,9,6,39,1,16,1,103,2,106,1,90,3,92,2,80,1,27,2,33,3,32,3,35,3,27,4,8,2,7,6,7,6,15,6,25,6,158,2,182,3,141,6,198,2,153,1
10386,210,4,2,8,3,3,6,17,2,5,2,16,2,28,3,9,6,39,1,16,1,103,2,106,1,90,3,92,2,80,1,27,2,33,3,32,3,35,3,27,4,8,2,7,6,7,6,15,6,25,6,158,2,182,3,141,6,198,2,153,1
10410,210,4,2,8,3,3,6,17,2,5,2,16,2,28,3,9,6,39,1,16,1,103,2,106,1,90,3,92,2,80,1,27,2,33,3,32,3,35,3,27,4,8,2,7,6,7,6,15,6,25,6,158,2,182,3,141,6,198,2,153,1
10441,210,4,2,8,3,3,6,17,2,5,2,16,2,28,3,9,6,39,1,16,1,103,2,106,1,90,3,92,2,80,1,27,2,33,3,32,3,35,3,27,4,8,2,7,6,7,6,15,6,25,6,158,2,182,3,141,6,198,2,153,1
10236,248,4,5,16,1,19,1,13,4,-6,4,16,5,51,1,54,1,11,5,-22,5,103,5,107,1,86,4,67,5,51,4,27,5,46,1,43,1,31,3,35,1,8,5,13,1,26,1,42,1,59,1,158,5,233,1,228,1,164,4,117,4
10201,248,4,5,16,1,19,1,13,4,-6,4,16,5,51,1,54,1,11,5,-22,5,103,5,107,1,86,4,67,5,51,4,27,5,46,1,43,1,31,3,35,1,8,5,13,1,26,1,42,1,59,1,158,5,233,1,228,1,164,4,117,4
10464,248,4,5,16,1,19,1,13,4,-6,4,16,5,51,1,54,1,11,5,-22,5,103,5,107,1,86,4,67,5,51,4,27,5,46,1,43,1,31,3,35,1,8,5,13,1,26,1,42,1,59,1,158,5,233,1,228,1,164,4,117,4
10947,248,4,5,16,1,19,1,13,4,-6,4,16,5,51,1,54,1,11,5,-22,5,103,5,107,1,86,4,67,5,51,4,27,5,46,1,43,1,31,3,35,1,8,5,13,1,26,1,42,1,59,1,158,5,233,1,228,1,164,4,117,4
10160,248,4,5,16,1,19,1,13,4,-6,4,16,5,51,1,54,1,11,5,-22,5,103,5,107,1,86,4,67,5,51,4,27,5,46,1,43,1,31,3,35,1,8,5,13,1,26,1,42,1,59,1,158,5,233,1,228,1,164,4,117,4
10676,218,4,3,2,5,26,2,81,1,109,1,16,3,9,5,60,2,91,1,69,1,103,3,68,5,66,6,113,1,112,4,27,3,32,2,39,2,78,1,51,1,8,3,12,3,20,3,34,2,50,1,158,3,123,5,211,2,397,1,391,1
